VA Pharmacy Benefits Management Services,,,,,,
Hines IL,,,,,,
"VA Product Names from National Drug File, Including Recent Changes ",,,,,,
National Formulary Indicator is Omitted for Supplies,,,,,,
,,,,,,
GENERIC,VA_PRODUCT,VA_CLASS,NF_INDICATOR,ITEM_STATUS,PPS Add Date,PPS Delete Date
HYDROCODONE/PHENYLPROPANOLAMINE,HYDROCODONE 5MG/PHENYLPROPANOLAMINE 25MG/5ML SYRUP,RE301,N,INACTIVE,10/16/2012,10/14/2005
HYDROCODONE/PHENYLTOLOXAMINE,HYDROCODONE 5MG/PHENYLTOLOXAMINE 10MG/5ML SUSP,RE301,N,INACTIVE,10/16/2012,9/28/2007
HYDROCODONE/PSEUDOEPHEDRINE,HYDROCODONE 5MG/PSEUDOEPHEDRINE 30MG/5ML LIQUID,RE301,N,INACTIVE,10/16/2012,9/20/2007
HYDROCODONE/PSEUDOEPHEDRINE,HYDROCODONE 5MG/PSEUDOEPHEDRINE 60MG TAB,RE301,N,INACTIVE,10/16/2012,12/1/2009
HYDROCODONE/PSEUDOEPHEDRINE,HYDROCODONE 5MG/PSEUDOEPHEDRINE 60MG/5ML LIQUID,RE301,N,INACTIVE,10/16/2012,1/17/2018
ACETAMINOPHEN/HYDROCODONE,HYDROCODONE 7.5MG/ACETAMINOPHEN 300MG TAB,CN101,N,ACTIVE,10/16/2012,
ACETAMINOPHEN/HYDROCODONE,HYDROCODONE 7.5MG/ACETAMINOPHEN 325MG TAB,CN101,Y,ACTIVE,10/16/2012,
ACETAMINOPHEN/HYDROCODONE,"HYDROCODONE 7.5MG/ACETAMINOPHEN 325MG/15ML SOLN,ORAL",CN101,Y,ACTIVE,10/16/2012,
ACETAMINOPHEN/HYDROCODONE,"HYDROCODONE 7.5MG/ACETAMINOPHEN 325MG/15ML SOLN,ORAL,15ML",CN101,Y,ACTIVE,9/20/2013,
ACETAMINOPHEN/HYDROCODONE,HYDROCODONE 7.5MG/ACETAMINOPHEN 400MG TAB,CN101,Y,ACTIVE,10/16/2012,
ACETAMINOPHEN/HYDROCODONE,HYDROCODONE 7.5MG/ACETAMINOPHEN 500MG TAB,CN101,Y,INACTIVE,10/16/2012,3/15/2017
ACETAMINOPHEN/HYDROCODONE,HYDROCODONE 7.5MG/ACETAMINOPHEN 650MG TAB,CN101,Y,INACTIVE,10/16/2012,3/15/2017
ACETAMINOPHEN/HYDROCODONE,HYDROCODONE 7.5MG/ACETAMINOPHEN 750MG TAB,CN101,Y,INACTIVE,10/16/2012,3/15/2017
ACETAMINOPHEN/HYDROCODONE,HYDROCODONE 7MG/ACETAMINOPHEN 500MG TAB,CN101,Y,INACTIVE,10/16/2012,9/20/2007
ASPIRIN/HYDROCODONE,HYDROCODONE 7MG/ASPIRIN 325MG TAB,CN101,N,INACTIVE,10/16/2012,10/29/2002
HYDROCODONE,"HYDROCODONE BITARTRATE 100MG TAB,SA",CN101,N,ACTIVE,12/23/2014,
HYDROCODONE,"HYDROCODONE BITARTRATE 10MG CAP,SA",CN101,N,ACTIVE,2/19/2014,
HYDROCODONE/IBUPROFEN,HYDROCODONE BITARTRATE 10MG/IBUPROFEN 200MG TAB,CN101,Y,ACTIVE,10/16/2012,
HYDROCODONE,"HYDROCODONE BITARTRATE 120MG TAB,SA",CN101,N,ACTIVE,12/23/2014,
HYDROCODONE,"HYDROCODONE BITARTRATE 15MG CAP,SA",CN101,N,ACTIVE,2/19/2014,
HYDROCODONE/IBUPROFEN,HYDROCODONE BITARTRATE 2.5MG/IBUPROFEN 200MG TAB,CN101,Y,ACTIVE,10/16/2012,
HYDROCODONE,"HYDROCODONE BITARTRATE 20MG CAP,SA",CN101,N,ACTIVE,2/19/2014,
HYDROCODONE,"HYDROCODONE BITARTRATE 20MG TAB,SA",CN101,N,ACTIVE,12/23/2014,
HYDROCODONE,"HYDROCODONE BITARTRATE 30MG CAP,SA",CN101,N,ACTIVE,2/19/2014,
HYDROCODONE,"HYDROCODONE BITARTRATE 30MG TAB,SA",CN101,N,ACTIVE,12/23/2014,
HYDROCODONE,"HYDROCODONE BITARTRATE 40MG CAP,SA",CN101,N,ACTIVE,2/19/2014,
HYDROCODONE,"HYDROCODONE BITARTRATE 40MG TAB,SA",CN101,N,ACTIVE,12/23/2014,
HYDROCODONE,"HYDROCODONE BITARTRATE 50MG CAP,SA",CN101,N,ACTIVE,2/19/2014,
HYDROCODONE/IBUPROFEN,HYDROCODONE BITARTRATE 5MG/IBUPROFEN 200MG TAB,CN101,Y,ACTIVE,10/16/2012,
HYDROCODONE,"HYDROCODONE BITARTRATE 60MG TAB,SA",CN101,N,ACTIVE,12/23/2014,
HYDROCODONE/IBUPROFEN,HYDROCODONE BITARTRATE 7.5MG/IBUPROFEN 200MG TAB,CN101,Y,ACTIVE,10/16/2012,
HYDROCODONE,"HYDROCODONE BITARTRATE 80MG TAB,SA",CN101,N,ACTIVE,12/23/2014,
CHLORPHENIRAMINE/HYDROCODONE,"HYDROCODONE POLISTIREX 10MG/CHLORPHENIRAMINE 8MG/5ML SUSP,SA",RE301,N,ACTIVE,10/16/2012,
HYDROCODONE/PHENYLTOLOXAMINE,"HYDROCODONE RESIN 5MG/PHENYLTOLOXAMINE RESIN 10MG CAP,SA",RE301,N,INACTIVE,10/16/2012,9/28/2007
HYDROCODONE/PHENYLTOLOXAMINE,HYDROCODONE RESIN 5MG/PHENYLTOLOXAMINE RESIN 10MG TAB,RE301,N,INACTIVE,10/16/2012,9/28/2007
HYDROCORTISONE,"HYDROCORTISONE 0.1% CREAM,TOP",DE200,Y,INACTIVE,10/16/2012,8/12/2009
HYDROCORTISONE,"HYDROCORTISONE 0.25% CREAM,TOP",DE200,Y,INACTIVE,10/16/2012,9/20/2007
HYDROCORTISONE,HYDROCORTISONE 0.25% LOTION,DE200,Y,INACTIVE,10/16/2012,7/8/2011
HYDROCORTISONE/NEOMYCIN,"HYDROCORTISONE 0.25%/NEOMYCIN SO4 0.5% CREAM,TOP",DE250,N,INACTIVE,10/16/2012,9/20/2007
HYDROCORTISONE,"HYDROCORTISONE 0.5% AEROSOL,TOP",DE200,Y,INACTIVE,10/16/2012,9/20/2007
HYDROCORTISONE,"HYDROCORTISONE 0.5% CREAM,TOP",DE200,Y,ACTIVE,10/16/2012,
HYDROCORTISONE,HYDROCORTISONE 0.5% LOTION,DE200,Y,INACTIVE,10/16/2012,10/9/2009
HYDROCORTISONE,"HYDROCORTISONE 0.5% OINT,TOP",DE200,Y,ACTIVE,10/16/2012,
HYDROCORTISONE,"HYDROCORTISONE 0.5% PAD,TOP",DE200,N,INACTIVE,10/16/2012,9/30/2008
HYDROCORTISONE,"HYDROCORTISONE 0.5% SOLN,TOP",DE200,Y,INACTIVE,10/16/2012,9/20/2007
ALOE/HYDROCORTISONE,"HYDROCORTISONE 0.5%/ALOE CREAM,TOP",DE200,N,INACTIVE,10/16/2012,6/19/2017
ALOE/HYDROCORTISONE,"HYDROCORTISONE 0.5%/ALOE OINT,TOP",DE200,N,INACTIVE,10/16/2012,6/19/2017
HYDROCORTISONE/IODOQUINOL,"HYDROCORTISONE 0.5%/IODOQUINOL 1% CREAM,TOP",DE250,N,INACTIVE,10/16/2012,9/20/2007
HYDROCORTISONE/IODOQUINOL,"HYDROCORTISONE 0.5%/IODOQUINOL 3% CREAM,TOP",DE250,N,INACTIVE,10/16/2012,9/20/2007
HYDROCORTISONE/LIDOCAINE,"HYDROCORTISONE 0.5%/LIDOCAINE 3% CREAM,TOP",DE200,N,ACTIVE,10/16/2012,
HYDROCORTISONE/LIDOCAINE,"HYDROCORTISONE 0.5%/LIDOCAINE 3% LOTION,TOP",DE200,N,ACTIVE,10/16/2012,
HYDROCORTISONE/NEOMYCIN,"HYDROCORTISONE 0.5%/NEOMYCIN S04 5MG/ML SUSP,OPH",OP350,N,INACTIVE,10/16/2012,9/20/2007
HYDROCORTISONE/NEOMYCIN,"HYDROCORTISONE 0.5%/NEOMYCIN SO4 0.5% CREAM,TOP",DE250,N,INACTIVE,10/16/2012,9/20/2007
HYDROCORTISONE/NEOMYCIN,"HYDROCORTISONE 0.5%/NEOMYCIN SO4 0.5% OINT,TOP",DE250,N,INACTIVE,10/16/2012,9/20/2007
HYDROCORTISONE/POLYMYXIN B,"HYDROCORTISONE 0.5%/POLYMYXIN 10000UNT/ML SOLN,OTIC",OT250,Y,INACTIVE,10/16/2012,9/20/2007
HYDROCORTISONE,"HYDROCORTISONE 1% AEROSOL,TOP",DE200,N,ACTIVE,10/16/2012,
HYDROCORTISONE,"HYDROCORTISONE 1% CREAM,RTL W/APPLICATOR",RS202,Y,ACTIVE,10/16/2012,
HYDROCORTISONE,"HYDROCORTISONE 1% CREAM,TOP",DE200,Y,ACTIVE,10/16/2012,
HYDROCORTISONE,"HYDROCORTISONE 1% GEL,TOP",DE200,N,ACTIVE,10/16/2012,
HYDROCORTISONE,"HYDROCORTISONE 1% LIQUID,TOP",DE200,N,INACTIVE,10/16/2012,1/4/2012
HYDROCORTISONE,HYDROCORTISONE 1% LOTION,DE200,Y,ACTIVE,10/16/2012,
HYDROCORTISONE,"HYDROCORTISONE 1% OINT,TOP",DE200,Y,ACTIVE,10/16/2012,
HYDROCORTISONE,"HYDROCORTISONE 1% SOLN,TOP",DE200,N,ACTIVE,10/16/2012,
ALCOHOL/HYDROCORTISONE,"HYDROCORTISONE 1%/ALCOHOL 33% SOLN,TOP",DE200,N,INACTIVE,10/16/2012,10/9/2009
ALOE/HYDROCORTISONE,"HYDROCORTISONE 1%/ALOE CREAM,TOP",DE200,N,INACTIVE,3/12/2014,6/19/2017
HYDROCORTISONE/IODOQUINOL,"HYDROCORTISONE 1%/IODOQUINOL 1% CREAM,TOP",DE250,N,ACTIVE,10/16/2012,
HYDROCORTISONE/IODOQUINOL,"HYDROCORTISONE 1%/IODOQUINOL 1% CREAM,TOP,PKT,2GM",DE250,N,ACTIVE,6/6/2019,
HYDROCORTISONE/IODOQUINOL,"HYDROCORTISONE 1%/IODOQUINOL 3% CREAM,TOP",DE250,N,INACTIVE,10/16/2012,9/20/2007
HYDROCORTISONE/IODOQUINOL,"HYDROCORTISONE 1%/IODOQUINOL 3% OINT,TOP",DE250,N,INACTIVE,10/16/2012,9/20/2007
HYDROCORTISONE/NEOMYCIN,"HYDROCORTISONE 1%/NEOMYCIN SO4 0.5% CREAM,TOP",DE250,N,INACTIVE,10/16/2012,9/20/2007
HYDROCORTISONE/NEOMYCIN,"HYDROCORTISONE 1%/NEOMYCIN SO4 0.5% OINT,TOP",DE250,N,INACTIVE,10/16/2012,9/20/2007
HYDROCORTISONE/UREA,"HYDROCORTISONE 1%/UREA 10% CREAM,TOP",DE200,N,INACTIVE,10/16/2012,9/30/2008
HYDROCORTISONE/NEOMYCIN,"HYDROCORTISONE 1.5%/NEOMYCIN SO4 5MG/GM OINT,OPH",OP350,N,INACTIVE,10/16/2012,8/1/2003
HYDROCORTISONE/NEOMYCIN,"HYDROCORTISONE 1.5%/NEOMYCIN SO4 5MG/ML SOLN,OPH",OP350,N,INACTIVE,10/16/2012,8/1/2003
HYDROCORTISONE/NEOMYCIN,"HYDROCORTISONE 1.5%/NEOMYCIN SO4 5MG/ML SUSP,OPH",OP350,N,INACTIVE,10/16/2012,8/1/2003
HYDROCORTISONE/OXYTETRACYCLINE,"HYDROCORTISONE 1.5%/OXYTETRACYCLINE 5MG/ML SUSP,OPH",OP350,N,INACTIVE,10/16/2012,8/1/2003
HYDROCORTISONE,"HYDROCORTISONE 10%/ULTRASOUND GEL,TOP",DE200,N,INACTIVE,10/16/2012,6/15/2016
HYDROCORTISONE,"HYDROCORTISONE 100% PWDR,TOP",DE200,N,ACTIVE,10/16/2012,
HYDROCORTISONE,HYDROCORTISONE 100MG/60ML ENEMA,RS100,Y,ACTIVE,10/16/2012,
HYDROCORTISONE,HYDROCORTISONE 10MG TAB,HS051,Y,ACTIVE,10/16/2012,
HYDROCORTISONE,HYDROCORTISONE 2% LOTION,DE200,Y,ACTIVE,10/16/2012,
HYDROCORTISONE/LIDOCAINE,"HYDROCORTISONE 2%/LIDOCAINE 2% CREAM,RTL W/APPLICATOR",RS202,N,ACTIVE,10/16/2012,
HYDROCORTISONE,"HYDROCORTISONE 2.5% CREAM,RTL W/APPLICATOR",RS202,Y,ACTIVE,10/16/2012,
HYDROCORTISONE,"HYDROCORTISONE 2.5% CREAM,TOP",DE200,Y,ACTIVE,10/16/2012,
HYDROCORTISONE,HYDROCORTISONE 2.5% LOTION,DE200,Y,ACTIVE,10/16/2012,
HYDROCORTISONE,"HYDROCORTISONE 2.5% OINT,TOP",DE200,Y,ACTIVE,10/16/2012,
HYDROCORTISONE,"HYDROCORTISONE 2.5% SOLN,TOP",DE200,N,ACTIVE,11/24/2014,
HYDROCORTISONE/NEOMYCIN,"HYDROCORTISONE 2.5%/NEOMYCIN SO4 0.5% OINT,TOP",DE250,N,INACTIVE,10/16/2012,9/28/2007
HYDROCORTISONE,HYDROCORTISONE 20MG TAB,HS051,Y,ACTIVE,10/16/2012,
HYDROCORTISONE,HYDROCORTISONE 5MG TAB,HS051,Y,ACTIVE,10/16/2012,
HYDROCORTISONE,"HYDROCORTISONE ACETATE 0.5% CREAM,TOP",DE200,Y,ACTIVE,10/16/2012,
HYDROCORTISONE,HYDROCORTISONE ACETATE 0.5% LOTION,DE200,Y,INACTIVE,10/16/2012,6/2/2011
HYDROCORTISONE,"HYDROCORTISONE ACETATE 0.5% OINT,TOP",DE200,Y,INACTIVE,10/16/2012,9/28/2007
HYDROCORTISONE,HYDROCORTISONE ACETATE 0.5% PASTE,OR900,N,INACTIVE,10/16/2012,9/20/2007
HYDROCORTISONE,"HYDROCORTISONE ACETATE 0.5% SUSP,OPH",OP300,N,INACTIVE,10/16/2012,5/24/2002
HYDROCORTISONE/PRAMOXINE,"HYDROCORTISONE ACETATE 0.5%/PRAMOXINE HCL 1% CREAM,TOP",DE200,Y,INACTIVE,10/16/2012,9/20/2007
HYDROCORTISONE/PRAMOXINE,HYDROCORTISONE ACETATE 0.5%/PRAMOXINE HCL 1% LOTION,DE200,N,INACTIVE,10/16/2012,9/20/2007
HYDROCORTISONE,"HYDROCORTISONE ACETATE 1% AEROSOL,TOP",DE200,N,INACTIVE,10/16/2012,9/30/2008
HYDROCORTISONE,"HYDROCORTISONE ACETATE 1% CREAM,TOP",DE200,Y,ACTIVE,10/16/2012,
HYDROCORTISONE,"HYDROCORTISONE ACETATE 1% OINT,TOP",DE200,Y,ACTIVE,10/16/2012,
HYDROCORTISONE/PRAMOXINE,"HYDROCORTISONE ACETATE 1%/PRAMOXINE HCL 1% AEROSOL,RTL",RS202,Y,ACTIVE,10/16/2012,
HYDROCORTISONE/PRAMOXINE,"HYDROCORTISONE ACETATE 1%/PRAMOXINE HCL 1% AEROSOL,TOP",DE200,Y,ACTIVE,10/16/2012,
HYDROCORTISONE/PRAMOXINE,"HYDROCORTISONE ACETATE 1%/PRAMOXINE HCL 1% CREAM,RTL",RS202,N,ACTIVE,10/16/2012,
HYDROCORTISONE/PRAMOXINE,"HYDROCORTISONE ACETATE 1%/PRAMOXINE HCL 1% CREAM,TOP",DE200,N,ACTIVE,10/16/2012,
HYDROCORTISONE/PRAMOXINE,HYDROCORTISONE ACETATE 1%/PRAMOXINE HCL 1% LOTION,DE200,N,ACTIVE,10/16/2012,
HYDROCORTISONE/PRAMOXINE,"HYDROCORTISONE ACETATE 1%/PRAMOXINE HCL 1% OINT,RTL",RS202,Y,INACTIVE,10/16/2012,6/23/2015
HYDROCORTISONE/PRAMOXINE,"HYDROCORTISONE ACETATE 1%/PRAMOXINE HCL 1% OINT,TOP",DE200,N,ACTIVE,10/16/2012,
HYDROCORTISONE/UREA,"HYDROCORTISONE ACETATE 1%/UREA 10% CREAM,TOP",DE200,N,INACTIVE,10/16/2012,6/15/2016
HYDROCORTISONE,"HYDROCORTISONE ACETATE 10% FOAM,RTL",RS100,Y,ACTIVE,10/16/2012,
HYDROCORTISONE,"HYDROCORTISONE ACETATE 10MG SUPP,RTL",RS202,N,INACTIVE,10/16/2012,9/20/2007
HYDROCORTISONE,"HYDROCORTISONE ACETATE 15MG SUPP,RTL",RS202,N,INACTIVE,10/16/2012,9/28/2007
HYDROCORTISONE/PRAMOXINE,"HYDROCORTISONE ACETATE 2%/PRAMOXINE HCL 1% GEL,TOP",DE200,N,ACTIVE,7/1/2016,
HYDROCORTISONE,"HYDROCORTISONE ACETATE 2.5% CREAM,TOP",DE200,Y,ACTIVE,10/16/2012,
HYDROCORTISONE,"HYDROCORTISONE ACETATE 2.5% SUSP,OPH",OP300,N,INACTIVE,10/16/2012,5/24/2002
HYDROCORTISONE/LIDOCAINE,"HYDROCORTISONE ACETATE 2.5%/LIDOCAINE HCL 3% RTL,KIT",RS202,N,ACTIVE,10/16/2012,
HYDROCORTISONE/PRAMOXINE,"HYDROCORTISONE ACETATE 2.5%/PRAMOXINE HCL 1% CREAM,RTL",RS202,N,ACTIVE,10/16/2012,
HYDROCORTISONE/PRAMOXINE,"HYDROCORTISONE ACETATE 2.5%/PRAMOXINE HCL 1% CREAM,TOP",DE200,N,ACTIVE,10/16/2012,
HYDROCORTISONE/PRAMOXINE,HYDROCORTISONE ACETATE 2.5%/PRAMOXINE HCL 1% LOTION,DE200,N,ACTIVE,10/16/2012,
HYDROCORTISONE/PRAMOXINE,"HYDROCORTISONE ACETATE 2.5%/PRAMOXINE HCL 1% OINT,RTL",RS202,Y,INACTIVE,10/16/2012,2/20/2015
HYDROCORTISONE/PRAMOXINE,"HYDROCORTISONE ACETATE 2.5%/PRAMOXINE HCL 1% OINT,TOP",DE200,N,ACTIVE,7/29/2014,
HYDROCORTISONE,"HYDROCORTISONE ACETATE 25MG SUPP,RTL",RS202,Y,ACTIVE,10/16/2012,
HYDROCORTISONE,"HYDROCORTISONE ACETATE 25MG/ML INJ,SUSP",HS051,N,INACTIVE,10/16/2012,5/26/2009
HYDROCORTISONE,"HYDROCORTISONE ACETATE 30MG SUPP,RTL",RS202,Y,ACTIVE,10/16/2012,
HYDROCORTISONE,"HYDROCORTISONE ACETATE 50MG/ML INJ,SUSP",HS051,N,INACTIVE,10/16/2012,5/26/2009
HYDROCORTISONE,HYDROCORTISONE ACETATE PWDR,PH000,N,ACTIVE,10/16/2012,
HYDROCORTISONE,HYDROCORTISONE ACETONIDE PWDR,PH000,N,INACTIVE,10/16/2012,9/28/2007
HYDROCORTISONE,"HYDROCORTISONE BUTEPRATE 0.1% CREAM,TOP",DE200,N,INACTIVE,10/16/2012,5/18/2009
HYDROCORTISONE,"HYDROCORTISONE BUTEPRATE 0.1% EMOLLIENT CREAM,TOP",DE200,N,INACTIVE,10/16/2012,5/18/2009
HYDROCORTISONE,"HYDROCORTISONE BUTYRATE 0.1% CREAM,TOP",DE200,N,ACTIVE,10/16/2012,
HYDROCORTISONE,"HYDROCORTISONE BUTYRATE 0.1% EMOLLIENT CREAM,TOP",DE200,N,ACTIVE,10/16/2012,
HYDROCORTISONE,HYDROCORTISONE BUTYRATE 0.1% LOTION,DE200,N,INACTIVE,10/16/2012,12/8/2000
HYDROCORTISONE,"HYDROCORTISONE BUTYRATE 0.1% LOTION,TOP",DE200,Y,ACTIVE,6/27/2013,
HYDROCORTISONE,"HYDROCORTISONE BUTYRATE 0.1% OINT,TOP",DE200,N,ACTIVE,10/16/2012,
HYDROCORTISONE,"HYDROCORTISONE BUTYRATE 0.1% SOLN,TOP",DE200,N,ACTIVE,10/16/2012,
HYDROCORTISONE,"HYDROCORTISONE CYPIONATE 10MG/5ML SUSP,ORAL",HS051,N,INACTIVE,10/16/2012,9/20/2007
HYDROCORTISONE,"HYDROCORTISONE NA PHOSPHATE 50MG/ML INJ,SOLN",HS051,Y,INACTIVE,10/16/2012,5/26/2009
HYDROCORTISONE,"HYDROCORTISONE NA SUCCINATE 1000MG/VIL INJ,SOLN",HS051,Y,ACTIVE,10/16/2012,
HYDROCORTISONE,"HYDROCORTISONE NA SUCCINATE 100MG/VIL INJ,SOLN",HS051,Y,ACTIVE,10/16/2012,
HYDROCORTISONE,"HYDROCORTISONE NA SUCCINATE 125MG/ML INJ,SOLN",HS051,Y,INACTIVE,10/16/2012,2/23/2016
HYDROCORTISONE,"HYDROCORTISONE NA SUCCINATE 250MG/VIL INJ,SOLN",HS051,Y,ACTIVE,10/16/2012,
HYDROCORTISONE,"HYDROCORTISONE NA SUCCINATE 500MG/VIL INJ,SOLN",HS051,Y,ACTIVE,10/16/2012,
HYDROCORTISONE,"HYDROCORTISONE NA SUCCINATE 50MG/ML INJ,SOLN",HS051,Y,ACTIVE,10/16/2012,
HYDROCORTISONE,"HYDROCORTISONE PROBUTATE 0.1% CREAM,TOP",DE200,N,ACTIVE,10/16/2012,
HYDROCORTISONE,HYDROCORTISONE PWDR,PH000,N,ACTIVE,10/16/2012,
HYDROCORTISONE,"HYDROCORTISONE VALERATE 0.2% CREAM,TOP",DE200,N,ACTIVE,10/16/2012,
HYDROCORTISONE,"HYDROCORTISONE VALERATE 0.2% OINT,TOP",DE200,N,ACTIVE,10/16/2012,
HYDROCORTISONE,"HYDROCORTISONE,NONSTERILE PWDR",PH000,N,ACTIVE,10/16/2012,
IMIDAZOLIDINYL UREA/PARABEN/MINERAL OIL/PETROLATUM,HYDROCREAM BASE,PH000,N,ACTIVE,10/16/2012,
HYDROFLUMETHIAZIDE/RESERPINE,HYDROFLUMETHIAZIDE 25MG/RESERPINE 0.125MG TAB,CV400,N,INACTIVE,10/16/2012,10/22/2002
HYDROFLUMETHIAZIDE,HYDROFLUMETHIAZIDE 50MG TAB,CV701,N,INACTIVE,10/16/2012,9/28/2007
HYDROFLUMETHIAZIDE/RESERPINE,HYDROFLUMETHIAZIDE 50MG/RESERPINE 0.125MG TAB,CV400,N,INACTIVE,10/16/2012,10/22/2002
HYDROFLUORIC ACID/SODIUM FLUORIDE,HYDROFLUORIC ACID 0.17%/NA FLUORIDE 2.6% GEL,OR100,N,INACTIVE,10/16/2012,9/28/2007
HYDROFLUORIC ACID/PHOSPHORIC ACID/SODIUM FLUORIDE,"HYDROFLUORIC ACID 0.2%/NAFL 2.6%/PHOSPHORIC ACID 1.3% SOLN,TOP",OR100,N,INACTIVE,10/16/2012,9/28/2007
HYDROFLUORIC ACID/SODIUM FLUORIDE/STANNOUS FLUORIDE,HYDROFLUORIC ACID 0.28%/NAFL 1.088%/STANNOUS FLUORIDE 0.4% LIQ,OR100,N,INACTIVE,10/16/2012,9/28/2007
HYDROFLUORIC ACID/SODIUM FLUORIDE,HYDROFLUORIC ACID 42.6MG/NA FLUORIDE 120MG SOLN,OR100,N,INACTIVE,10/16/2012,9/28/2007
HYDROFLUORIC ACID/SODIUM FLUORIDE,HYDROFLUORIC ACID 7.1MG/NA FLUORIDE 20MG GEL,OR100,N,INACTIVE,10/16/2012,9/28/2007
HYDROFLUORIC ACID/SODIUM FLUORIDE,HYDROFLUORIC ACID 729MG/NA FLUORIDE 2GM GEL,OR100,N,INACTIVE,10/16/2012,9/28/2007
HYDROGEN IODIDE,HYDROGEN IODIDE 70MG/5ML SYRUP,RE302,N,INACTIVE,10/16/2012,9/20/2007
HYDROGEN PEROXIDE,"HYDROGEN PEROXIDE 1.5% GEL,DENTAL",OR500,N,INACTIVE,10/16/2012,7/8/2011
HYDROGEN PEROXIDE,"HYDROGEN PEROXIDE 1.5% RINSE,ORAL",OR500,Y,ACTIVE,10/16/2012,
HYDROGEN PEROXIDE/POVIDONE IODINE,"HYDROGEN PEROXIDE 1.5%/POVIDONE IODINE 5% RINSE,ORAL",OR500,N,INACTIVE,10/16/2012,9/20/2007
HYDROGEN PEROXIDE,"HYDROGEN PEROXIDE 1.7% GEL,DENTAL",OR900,N,ACTIVE,3/15/2016,
HYDROGEN PEROXIDE,"HYDROGEN PEROXIDE 3% SOLN,TOP",DE101,Y,ACTIVE,10/16/2012,
HYDROGEN PEROXIDE,"HYDROGEN PEROXIDE 3% SPRAY,TOP",DE101,N,ACTIVE,3/10/2016,
HYDROGEN PEROXIDE,HYDROGEN PEROXIDE 3% WIPE,XA900,,ACTIVE,11/22/2013,
HYDROGEN PEROXIDE/SODIUM BICARBONATE,"HYDROGEN PEROXIDE 3%/NA BICARBONATE 59% GEL,DENTAL",OR500,N,INACTIVE,10/16/2012,9/28/2007
HYDROGEN PEROXIDE,"HYDROGEN PEROXIDE 40% SOLN,TOP",DE900,N,ACTIVE,5/31/2018,
BUPIVACAINE/HYDROMORPHONE,"HYDROMORPHONE 0.02MG/BUPIVACAINE 0.06%/ML/NS INJ,BAG,200ML",CN101,N,INACTIVE,10/16/2012,10/15/2019
BUPIVACAINE/HYDROMORPHONE,"HYDROMORPHONE 0.02MG/BUPIVACAINE 0.125%/ML/NS INJ,BAG,100ML",CN101,N,INACTIVE,10/16/2012,10/15/2019
BUPIVACAINE/HYDROMORPHONE,"HYDROMORPHONE 0.02MG/BUPIVACAINE 0.125%/ML/NS INJ,BAG,200ML",CN101,N,INACTIVE,10/16/2012,10/15/2019
BUPIVACAINE/HYDROMORPHONE,"HYDROMORPHONE 0.02MG/BUPIVACAINE 0.125%/ML/NS INJ,BAG,250ML",CN101,N,ACTIVE,10/16/2012,
HYDROMORPHONE,"HYDROMORPHONE 0.02MG/ML/NACL 0.9% INJ,BAG,250ML",CN101,N,ACTIVE,10/16/2012,
BUPIVACAINE/HYDROMORPHONE,"HYDROMORPHONE 0.05MG/BUPIVACAINE 0.1%/ML/NS INJ,BAG,200ML",CN101,N,INACTIVE,4/29/2016,10/15/2019
HYDROMORPHONE,"HYDROMORPHONE 0.2MG/ML/NACL 0.9% INJ,BAG,100ML",CN101,N,ACTIVE,3/18/2016,
HYDROMORPHONE,"HYDROMORPHONE 0.5MG/0.5ML INJ,SYRINGE,0.5ML",CN101,Y,ACTIVE,3/9/2018,
HYDROMORPHONE,"HYDROMORPHONE 0.5MG/ML INJ,30ML",CN101,Y,ACTIVE,10/16/2012,
GUAIFENESIN/HYDROMORPHONE,HYDROMORPHONE 1MG/GUAIFENESIN 100MG/5ML SYRUP,RE301,N,INACTIVE,10/16/2012,9/20/2007
HYDROMORPHONE,"HYDROMORPHONE 1MG/ML INJ,SOLN,PCA,30ML",CN101,Y,ACTIVE,10/16/2012,
HYDROMORPHONE,"HYDROMORPHONE 1MG/ML INJ,SOLN,PCA,50ML",CN101,Y,ACTIVE,10/16/2012,
HYDROMORPHONE,"HYDROMORPHONE 1MG/ML INJ,SOLN,PCA,55ML",CN101,Y,ACTIVE,5/19/2016,
HYDROMORPHONE,"HYDROMORPHONE 1MG/ML INJ,SYRINGE,0.5ML",CN101,Y,INACTIVE,6/19/2013,5/15/2018
HYDROMORPHONE,"HYDROMORPHONE 2MG/ML INJ,SOLN,PCA,30ML",CN101,Y,INACTIVE,4/28/2016,10/15/2019
HYDROMORPHONE/ROPIVACAINE,"HYDROMORPHONE 8MCG/ROPIVACAINE 0.1%/ML/NS INJ,BAG,250ML",CN101,N,INACTIVE,5/13/2016,10/15/2019
HYDROMORPHONE,"HYDROMORPHONE HCL 0.2MG/ML INJ,30ML",CN101,Y,ACTIVE,10/16/2012,
HYDROMORPHONE,"HYDROMORPHONE HCL 0.2MG/ML INJ,SOLN,PCA,25ML",CN101,Y,ACTIVE,10/16/2012,
HYDROMORPHONE,"HYDROMORPHONE HCL 0.2MG/ML INJ,SOLN,PCA,60ML",CN101,N,ACTIVE,10/16/2012,
HYDROMORPHONE,HYDROMORPHONE HCL 10MG/ML INJ,CN101,Y,ACTIVE,10/16/2012,
HYDROMORPHONE,"HYDROMORPHONE HCL 12MG 24HR TAB,SA",CN101,N,ACTIVE,10/16/2012,
